ts,equity
20131979,999663
20134918,999663
20139450,999663
20142927,999666
20145927,999666
20150579,999666
20153601,999666
20158035,999666
20161380,999668
20165486,999668
20170188,999666
20174936,999667
20178003,999667
20181016,999667
20185166,999667
20187879,999667
20191860,999671
20194631,999673
20197804,999673
20201843,999673
20204182,999673
20209522,999673
20212921,999673
20215942,999673
20218850,999672
20223717,999672
20228500,999672
20231409,999672
20235830,999674
20238671,999672
20242792,999667
20247100,999667
20250221,999666
20253815,999666
20258516,999659
20260840,999657
20265403,999657
20270867,999657
20274168,999657
20278782,999656
20282660,999656
20287063,999656
20289460,999656
20292301,999656
20299175,999655
20302062,999655
20305258,999655
20310339,999655
20313655,999654
20318479,999654
20322094,999654
20326850,999654
20329087,999654
20331274,999654
20336226,999654
20339087,999645
20342432,999645
20346108,999645
20349956,999645
20352912,999645
20357189,999645
20361408,999645
20365031,999645
20368932,999645
20373296,999645
20376302,999637
20381986,999637
20385012,999637
20389974,999637
20395116,999637
20399992,999637
20404591,999637
20409175,999637
20412143,999637
20416852,999637
20422007,999637
20424810,999637
20429844,999629
20434358,999629
20437282,999629
20441826,999629
20445453,999629
20448948,999629
20453329,999629
20457436,999629
20461472,999629
20466002,999629
20469380,999629
20474363,999629
20477174,999629
20481255,999629
20486600,999628
20491178,999628
20494251,999628
20498811,999628
20501613,999628
20507759,999628
20512950,999628
20515815,999628
20520996,999629
20524055,999629
20527434,999629
20530477,999629
20536648,999628
20540518,999628
20543512,999628
20547724,999628
20553204,999628
20556266,999628
20559713,999628
20563975,999628
20569246,999628
20573341,999628
20576840,999628
20580783,999631
20584635,999631
20587125,999631
20589463,999631
20591839,999631
20595751,999631
20600999,999631
20604035,999631
20606728,999631
20611378,999631
20613963,999631
20618379,999631
20620740,999631
20625488,999631
20629151,999631
20631528,999631
20635550,999629
20638827,999628
20642930,999631
20647047,999629
20650052,999629
20654242,999629
20657443,999631
20661305,999631
20663918,999633
20669639,999633
20671911,999633
20676380,999633
20679093,999633
20682285,999633
20687312,999633
20691144,999633
20696071,999634
20700782,999635
20704347,999633
20708998,999633
20713858,999634
20716785,999634
20720975,999634
20723945,999634
20727435,999634
20731286,999634
20734353,999633
20738595,999633
20743117,999633
20746993,999633
20749367,999633
20753700,999633
20758096,999630
20762430,999631
20766528,999631
20771829,999631
20777955,999631
20782898,999631
20785686,999631
20788468,999631
20790974,999631
20796203,999631
20799831,999626
20804215,999626
20806829,999626
20810794,999626
20811903,999626
20815893,999626
20818549,999626
20822793,999622
20825784,999622
20828764,999622
20833511,999622
20837473,999622
20840798,999622
20845715,999622
20848833,999622
20849920,999622
20854527,999622
20857125,999622
20859812,999622
20864392,999622
20867179,999622
20871625,999622
20875030,999617
20878001,999617
20881447,999617
20886672,999617
20891219,999607
20896230,999607
20898400,999607
20903114,999607
20905610,999607
20912292,999607
20915399,999607
20917955,999604
20921593,999597
20925643,999597
20928816,999597
20934282,999597
20939102,999597
20943734,999597
20948631,999591
20952061,999584
20956601,999584
20959716,999584
20963931,999584
20967770,999577
20970399,999577
20974623,999577
20977465,999570
20979921,999570
20984169,999570
20988696,999598
20991122,999598
20995972,999591
20998687,999591
21003848,999557
21009363,999551
21012820,999551
21016771,999551
21019156,999551
21023972,999551
21026731,999551
21030627,999536
21034548,999536
21038677,999536
21041168,999536
21046310,999536
21051888,999536
21056175,999501
21060170,999501
21063997,999501
21067982,999501
21070360,999501
21072613,999501
21077508,999501
21082444,999501
21087531,999494
21090323,999494
21095731,999494
21098877,999494
21104082,999486
21109143,999486
21112730,999486
21115888,999486
21120458,999480
21122724,999480
21125540,999480
21130253,999472
21132920,999472
21136722,999472
21139734,999472
21142452,999472
21146880,999472
21151978,999465
21154868,999458
21158236,999458
21161207,999458
21166031,999458
21169185,999458
21171663,999458
21177157,999458
21181889,999443
21187079,999443
21191501,999443
21193993,999443
21197152,999443
21201139,999443
21204400,999443
21208845,999443
21213607,999443
21216408,999443
21222154,999436
21224515,999429
21229565,999429
21232581,999429
21236918,999429
21242505,999429
21245871,999429
21251032,999429
21253775,999429
21258154,999429
21261597,999415
21266281,999415
21272076,999415
21278916,999415
21281460,999415
21286723,999415
21289153,999415
21293448,999415
21296363,999415
21299441,999415
21302932,999415
21306796,999415
21309346,999415
21312595,999415
21317464,999407
21321716,999400
21324324,999400
21327589,999400
21330969,999400
21335122,999400
21340118,999400
21345448,999400
21350978,999400
21355525,999400
21358448,999400
21360732,999400
21365103,999400
21368478,999400
21371779,999400
21376576,999400
21381347,999400
21386315,999400
21389167,999400
21394204,999400
21397304,999400
21400449,999400
21403965,999400
21408150,999400
21410439,999400
21413326,999400
